DataHora,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3,Anomalia,Classe,Score_Anomalia,PCA1,PCA2
2009-02-25 22:00:00,0.5334666666666668,0.07386666666666668,241.55266666666665,2.253333333333333,0.0,0.06666666666666667,2.6,1,Normal,1.144858388449767,-1.2737980841145302,-0.3951591287337281
2009-02-25 23:00:00,0.3001666666666667,0.09873333333333333,244.37800000000001,1.28,0.0,0.43333333333333335,0.0,1,Normal,1.0428893877783403,-1.9476298053351435,0.27903592832526125
2009-02-26 00:00:00,0.26513333333333333,0.05513333333333333,241.57233333333335,1.0933333333333333,0.0,0.0,0.0,1,Normal,1.04373964954919,-1.8440873227211927,-0.35708606452257385
2009-02-26 01:00:00,0.29533333333333334,0.08706666666666667,242.308,1.25,0.0,0.4666666666666667,0.0,1,Normal,1.117896360994135,-1.7511791496379692,0.054602320110287754
2009-02-26 02:00:00,0.28543333333333337,0.07113333333333333,245.55949999999999,1.21,0.0,0.03333333333333333,0.0,1,Normal,1.0741408206555696,-2.2200419998933096,0.023101272928336965
2009-02-26 03:00:00,0.7701333333333333,0.04926666666666667,244.6365,3.1766666666666667,0.0,0.0,8.3,1,Normal,1.066929102008607,-1.1014011518170224,-0.8918273347104997
2009-02-26 04:00:00,0.3922,0.10173333333333333,244.96166666666667,1.7333333333333334,0.0,0.5,1.5166666666666666,1,Normal,1.0588465258535222,-1.7857787288718345,0.23015409880227053
2009-02-26 05:00:00,0.2677,0.050300000000000004,244.56933333333333,1.1366666666666667,0.0,0.0,0.0,1,Normal,1.035010826669557,-2.1977600680223293,-0.23678604516128876
2009-02-26 06:00:00,0.8549666666666667,0.08686666666666666,243.262,3.6133333333333337,0.0,0.0,0.0,1,Normal,1.0884635625191768,-1.1445601094309816,-0.08459497741697009
2009-02-26 07:00:00,1.5148000000000001,0.11276666666666667,240.4885,6.290000000000001,0.0,0.5,6.383333333333334,1,Normal,1.019474661828966,0.5022273323661132,-0.47617557849671877
2009-02-26 08:00:00,1.4164999999999999,0.10323333333333333,240.84533333333331,5.84,0.0,0.0,17.8,1,Normal,1.075268362222205,0.8772390796959117,-1.3377769787492424
2009-02-26 09:00:00,1.3208333333333333,0.04406666666666667,238.88883333333334,5.446666666666667,0.0,0.0,17.5,1,Normal,1.0573024702543712,0.7719573827945926,-1.9848404840133331
2009-02-26 10:00:00,1.3376666666666668,0.08593333333333333,237.40866666666668,5.59,0.0,0.5,17.3,1,Normal,1.0882751673925564,1.133490100789944,-1.581355120201547
2009-02-26 11:00:00,1.2990666666666668,0.058133333333333335,237.24616666666668,5.413333333333333,0.0,0.0,17.283333333333335,1,Normal,1.0396531221522467,0.9756049378310787,-1.922543951448279
2009-02-26 12:00:00,1.1114666666666666,0.06253333333333333,239.07166666666666,4.593333333333334,0.0,0.15,13.966666666666667,1,Normal,1.0406251918309288,0.35375106644877935,-1.4978395325704552
2009-02-26 13:00:00,0.2922,0.0827,240.5675,1.2633333333333332,0.0,0.35,0.0,1,Normal,1.1056282755169184,-1.57137378056519,-0.10248154105714646
2009-02-26 14:00:00,0.27240000000000003,0.058366666666666664,241.85333333333335,1.1333333333333333,0.0,0.0,0.0,1,Normal,1.006956712838559,-1.8550568010923276,-0.3115445644826932
2009-02-26 15:00:00,0.30239999999999995,0.0992,243.70033333333333,1.2766666666666666,0.0,0.5166666666666667,0.0,1,Normal,1.014686618634613,-1.8612553421659288,0.2570126540459099
2009-02-26 16:00:00,0.27566666666666667,0.063,244.1995,1.1533333333333333,0.0,0.0,0.0,1,Normal,1.026937641683626,-2.106397367011745,-0.13505142196223408
2009-02-26 17:00:00,0.6840333333333334,0.05876666666666666,241.44566666666665,2.8766666666666665,0.0,0.0,0.0,1,Normal,1.1083232628540898,-1.2552304761859667,-0.42262823810478434
2009-02-26 18:00:00,1.6876333333333333,0.14773333333333336,237.398,7.096666666666667,0.0,0.5,0.0,1,Normal,1.004364388928874,0.8702500406964071,0.06474328205899549
2009-02-26 19:00:00,1.9260333333333333,0.0639,235.67083333333332,8.133333333333333,0.0,0.0,13.966666666666667,1,Normal,1.2970627793212275,1.8472880755881083,-1.8815072531431194
2009-02-26 20:00:00,0.5292666666666667,0.055266666666666665,237.2885,2.203333333333333,0.0,0.016666666666666666,0.0,1,Normal,1.092828692823699,-0.9943766801122703,-0.6535635366592704
2009-02-26 21:00:00,1.3751,0.16176666666666667,236.4406666666667,5.843333333333334,0.0,0.5,0.0,1,Normal,1.0540131614313781,0.6185442112293136,0.2159945595249257
2009-02-26 22:00:00,0.37546666666666667,0.04506666666666667,237.66833333333335,1.5733333333333335,0.0,0.0,0.0,1,Normal,1.1621967418927237,-1.2746538494571267,-0.7001927661595125
2009-02-26 23:00:00,0.4294333333333333,0.07273333333333333,240.5256666666667,1.7733333333333334,0.0,0.43333333333333335,0.0,1,Normal,1.117513466232097,-1.4204705039587993,-0.21932082670439013
2009-02-27 00:00:00,0.48636666666666667,0.08066666666666666,242.11066666666665,2.0900000000000003,0.0,0.06666666666666667,1.9,1,Normal,1.080892686249697,-1.4117591870434434,-0.24227157161244392
2009-02-27 01:00:00,1.1106333333333334,0.053200000000000004,238.39183333333332,4.586666666666667,0.0,0.0,10.633333333333333,1,Normal,1.1278293094528355,0.2109182203915945,-1.4319247520678358
2009-02-27 02:00:00,0.5007,0.0918,242.25883333333334,2.0900000000000003,0.0,0.5166666666666667,0.0,1,Normal,1.1419002523338357,-1.4567221828828287,0.05989041306202252
2009-02-27 03:00:00,0.4639666666666667,0.059866666666666665,241.6855,1.9466666666666668,0.0,0.0,0.0,1,Normal,1.2346592971709272,-1.573916472067606,-0.3492331147215987
2009-02-27 04:00:00,0.27270000000000005,0.04766666666666666,242.40833333333333,1.2333333333333334,0.0,0.0,0.0,1,Normal,1.1132403773900033,-1.9373193649296443,-0.38710024226826745
2009-02-27 05:00:00,0.3057666666666667,0.10056666666666667,241.38816666666668,1.3666666666666667,0.0,0.5,0.0,1,Normal,1.074973863843517,-1.5737756006068795,0.1352227930847949
2009-02-27 06:00:00,0.4401333333333334,0.05023333333333333,240.7925,1.9333333333333333,0.0,0.0,0.0,1,Normal,1.111886245241143,-1.5192950456059777,-0.49028140507732976
2009-02-27 07:00:00,1.9826000000000001,0.07016666666666667,238.75116666666665,8.303333333333333,0.0,0.13333333333333333,2.6666666666666665,1,Normal,1.066063503640018,0.9736916534790198,-0.9058740192132231
2009-02-27 08:00:00,1.2467333333333335,0.11263333333333334,240.08783333333335,5.1866666666666665,0.0,0.36666666666666664,14.933333333333334,1,Normal,0.9805671919743217,0.6474138468742044,-1.014435408738743
2009-02-27 09:00:00,0.5897333333333333,0.09106666666666666,240.928,2.57,0.0,0.0,0.0,1,Normal,1.0488030025998252,-1.2034922243079123,-0.11765567580439051
2009-02-27 10:00:00,0.8890666666666667,0.16863333333333333,239.15,3.83,0.0,0.45,4.033333333333333,1,Normal,1.0755025694345994,-0.1022141236437539,0.27446494896949175
2009-02-27 11:00:00,1.6543999999999999,0.11213333333333335,239.12533333333334,6.913333333333333,0.0,0.05,17.55,1,Normal,1.105372384286031,1.423738587077398,-1.379237802893423
2009-02-27 12:00:00,1.9835,0.11396666666666667,240.80133333333333,8.303333333333333,0.0,0.0,17.783333333333335,1,Normal,1.031180465136535,1.6851524973462388,-1.3626407517590002
2009-02-27 13:00:00,2.0255,0.22746666666666665,240.90900000000002,8.48,4.666666666666667,0.5,17.8,1,Normal,1.0291863892911606,2.5629746488901897,0.11043714654288564
2009-02-27 14:00:00,2.0291333333333332,0.20503333333333332,243.30349999999999,8.41,4.833333333333333,0.0,18.133333333333333,1,Normal,1.087711126093645,2.2058841725495784,-0.054121719327623614
2009-02-27 15:00:00,2.5434666666666668,0.4365,243.513,10.643333333333334,9.733333333333333,0.0,18.183333333333334,1,Normal,1.2816670036845552,4.081516444981978,2.411106673561889
2009-02-27 16:00:00,2.137,0.47729999999999995,243.5353333333333,8.99,0.0,0.5,18.166666666666668,-1,Anomalia,1.3966712692025864,2.7961104693448733,2.3479858646739817
2009-02-27 17:00:00,1.9187666666666667,0.23096666666666668,242.45200000000003,7.946666666666667,0.0,0.0,18.033333333333335,1,Normal,1.1959444630669864,1.7819545568556947,-0.12761551181962744
2009-02-27 18:00:00,1.7623,0.1378,239.0991666666667,7.3133333333333335,0.0,0.11666666666666667,17.533333333333335,1,Normal,1.0507979974646866,1.6477858923868594,-1.142486752135292
2009-02-27 19:00:00,1.9628333333333332,0.137,239.24816666666666,8.176666666666668,0.0,0.4,17.55,1,Normal,1.052662266324749,1.9184699595289878,-1.1480566112377082
2009-02-27 20:00:00,2.6073999999999997,0.04406666666666667,238.64849999999998,10.870000000000001,0.0,0.0,17.466666666666665,1,Normal,1.1218013818001074,2.5172027681099762,-2.2832417773004283
2009-02-27 21:00:00,2.5361333333333334,0.06183333333333333,238.53116666666668,10.620000000000001,0.0,0.45,17.466666666666665,1,Normal,1.0208809612271006,2.5301915073644525,-2.0380750020301255
2009-02-27 22:00:00,1.8705,0.09119999999999999,240.27983333333336,7.760000000000001,0.0,0.05,17.35,1,Normal,1.0302029185010042,1.4908591558829913,-1.552230509977394
2009-02-27 23:00:00,0.49596666666666667,0.16683333333333333,245.77733333333333,2.12,0.0,0.0,0.0,1,Normal,1.3078478102322788,-1.6564181986166853,0.9171351721406354
2009-02-28 00:00:00,0.41059999999999997,0.16883333333333334,243.093,1.8533333333333333,0.0,0.5,0.0,1,Normal,1.2704921430704843,-1.4054761974101149,0.8730531842955435
2009-02-28 01:00:00,0.3773666666666667,0.13176666666666667,243.263,1.7133333333333334,0.0,0.0,0.0,-1,Anomalia,1.4230493498837613,-1.6211631818083294,0.4575460288846713
2009-02-28 02:00:00,0.37666666666666665,0.1374,245.1595,1.7,0.0,0.0,0.0,1,Normal,1.2085145877443328,-1.8252227732248207,0.6197466534896277
2009-02-28 03:00:00,0.40086666666666665,0.1787,245.06116666666668,1.8266666666666669,0.0,0.5,0.0,1,Normal,1.063092569977107,-1.6124028943901667,1.0820384991577536
2009-02-28 04:00:00,0.377,0.142,245.8765,1.7066666666666668,0.0,0.0,0.0,1,Normal,1.1881644288749982,-1.8922010378502876,0.704827558744946
2009-02-28 05:00:00,0.36433333333333334,0.12793333333333334,245.03816666666668,1.6666666666666667,0.0,0.0,0.0,1,Normal,1.2577275565011963,-1.8549575935126617,0.522835466180256
2009-02-28 06:00:00,0.8638999999999999,0.17423333333333335,243.78,3.6666666666666665,0.0,0.5166666666666667,7.65,1,Normal,1.0446512868915376,-0.4630788049013684,0.3716603435907116
2009-02-28 07:00:00,0.8598666666666667,0.09263333333333333,242.03383333333335,3.746666666666667,0.0,0.0,4.116666666666666,1,Normal,1.1024642173804704,-0.7369606124903242,-0.3683166343776503
2009-02-28 08:00:00,0.5303,0.02683333333333333,243.13500000000002,2.3266666666666667,0.0,0.06666666666666667,1.1166666666666667,-1,Anomalia,2.0103612276379197,-1.6778817902485803,-0.6701509054140171
2009-02-28 09:00:00,1.7003333333333333,0.10946666666666666,240.69216666666668,7.11,0.0,3.45,17.783333333333335,1,Normal,1.2307647427159638,1.533153694275383,-0.8614062703163312
2009-02-28 10:00:00,1.3193333333333332,0.0553,239.91683333333333,5.47,0.0,0.0,16.066666666666666,1,Normal,1.37544136976952,0.614203491331007,-1.7246785246787868
2009-02-28 11:00:00,2.0918666666666668,0.15173333333333333,239.49316666666667,8.763333333333332,0.0,9.783333333333333,17.583333333333332,1,Normal,1.0076283968681288,2.738706262156887,0.30521065415987936
2009-02-28 12:00:00,1.6829,0.1414,241.797,6.989999999999999,0.0,0.05,17.933333333333334,1,Normal,1.0471759808488526,1.260002844372843,-0.9733323472104884
2009-02-28 13:00:00,1.5843333333333334,0.08003333333333333,243.48666666666668,6.506666666666666,0.0,0.0,18.166666666666668,1,Normal,1.0226373558612047,0.7349126316768655,-1.4756919606591166
2009-02-28 14:00:00,0.5562666666666666,0.18186666666666668,246.02766666666668,2.5433333333333334,0.0,0.55,1.6333333333333333,1,Normal,1.1448714261153365,-1.4050496742412932,1.0323715963405695
2009-02-28 15:00:00,0.3685,0.08646666666666666,246.34633333333335,1.7033333333333334,0.0,0.0,0.0,1,Normal,1.0365011444904753,-2.1303614351679516,0.19044793829513168
2009-02-28 16:00:00,1.1752333333333334,0.15856666666666666,243.69466666666668,5.05,0.0,12.6,0.0,1,Normal,1.0467472204099684,0.3096063286184893,2.348794136743929
2009-02-28 17:00:00,2.7699,0.4769666666666667,236.99783333333335,11.916666666666666,0.0,23.283333333333335,9.6,-1,Anomalia,1.4048466708123688,5.482217484316849,5.608579010459553
2009-02-28 18:00:00,3.1953666666666667,0.35673333333333335,235.60716666666667,13.686666666666667,0.0,15.816666666666666,13.183333333333334,1,Normal,1.208423734470627,5.523335076752904,2.97354543930769
2009-02-28 19:00:00,2.7373,0.17333333333333334,237.989,11.633333333333333,5.966666666666667,20.1,0.0,1,Normal,1.0574104555738657,4.15922833045321,3.266547974378438
2009-02-28 20:00:00,0.7025,0.11913333333333333,242.36966666666666,2.99,3.85,1.1666666666666667,0.0,1,Normal,1.1452711075915054,-0.7008793934442404,0.6253636857672296
2009-02-28 21:00:00,0.9952666666666666,0.09386666666666667,241.9145,4.2,9.266666666666667,0.15,0.0,1,Normal,0.99961599021556,0.0986209688750646,0.4916127584282165
2009-02-28 22:00:00,0.4516,0.10706666666666667,241.75016666666667,1.9433333333333336,0.0,0.7166666666666667,0.0,1,Normal,1.1474499438114087,-1.3917666484930378,0.21806619926957072
2009-02-28 23:00:00,1.2875666666666667,0.07086666666666666,243.01166666666668,5.3100000000000005,0.0,0.05,8.6,1,Normal,1.0442268412421136,-0.14096000633977013,-0.8992433831039809
2009-03-01 00:00:00,0.5600666666666666,0.1054,244.87516666666667,2.3800000000000003,0.0,0.2,2.433333333333333,1,Normal,1.178681741161952,-1.519770548886845,0.12313303127486859
2009-03-01 01:00:00,0.36983333333333335,0.09433333333333334,244.44549999999998,1.59,0.0,0.3333333333333333,0.0,1,Normal,1.031492434728905,-1.8804198789694502,0.2098208958643252
2009-03-01 02:00:00,0.31970000000000004,0.07813333333333333,246.62933333333334,1.4266666666666665,0.0,0.0,0.0,1,Normal,1.0050864259746508,-2.2663271851433158,0.1376161714283448
2009-03-01 03:00:00,0.36386666666666667,0.0994,244.40566666666666,1.5766666666666667,0.0,0.5166666666666667,0.0,1,Normal,1.0193499882527566,-1.8535656267553422,0.2840177261017321
2009-03-01 04:00:00,0.3246333333333334,0.07263333333333333,244.27349999999998,1.4400000000000002,0.0,0.0,0.0,1,Normal,1.0564916432431428,-2.00587946870904,-0.04968002289891949
2009-03-01 05:00:00,0.32380000000000003,0.08056666666666666,243.51683333333332,1.4433333333333331,0.0,0.18333333333333332,0.0,1,Normal,1.0607678316199172,-1.8808324652289141,0.011089474046964806
2009-03-01 06:00:00,0.3407,0.0906,243.112,1.51,0.0,0.31666666666666665,0.0,1,Normal,1.040374063249342,-1.7712213994399086,0.10140918024362588
2009-03-01 07:00:00,0.7921,0.07686666666666667,242.009,3.453333333333333,0.0,0.0,3.216666666666667,1,Normal,1.1311085539447443,-0.9249331148256499,-0.44990071234130147
2009-03-01 08:00:00,0.9467333333333333,0.1022,243.03883333333334,3.9766666666666666,0.0,0.5333333333333333,7.45,1,Normal,1.0805000791372306,-0.5129852393915163,-0.37531668969020354
2009-03-01 09:00:00,3.2769,0.12846666666666667,241.1305,13.770000000000001,22.4,9.183333333333334,9.766666666666667,1,Normal,1.386103419006547,5.69679126574915,1.7632214838921734
2009-03-01 10:00:00,3.7329333333333334,0.2529,238.67583333333332,15.796666666666665,14.483333333333333,22.6,14.016666666666667,1,Normal,1.0404203042502147,7.379962096597193,3.850486516108475
2009-03-01 11:00:00,2.7387666666666663,0.19503333333333334,241.9006666666667,11.536666666666667,28.333333333333332,1.9833333333333334,4.216666666666667,1,Normal,1.2421080850069885,4.887036616890679,2.297013076374478
2009-03-01 12:00:00,3.2165666666666666,0.21200000000000002,241.082,13.57,23.0,0.9666666666666667,17.816666666666666,1,Normal,1.1003833487599954,5.845598055659293,0.9415283240574646
2009-03-01 13:00:00,1.7253333333333332,0.1027,243.07216666666667,7.1,0.016666666666666666,0.6833333333333333,18.1,1,Normal,1.112460853130915,1.086774819035563,-1.2071800447294883
2009-03-01 14:00:00,2.0552333333333332,0.058666666666666666,244.28400000000002,8.426666666666668,0.0,5.55,18.283333333333335,1,Normal,1.2119067994229513,1.566414569209759,-0.9651423492420265
2009-03-01 15:00:00,4.092610169491525,0.20769491525423728,242.91372881355932,16.833898305084745,30.322033898305083,0.5254237288135594,18.084745762711865,1,Normal,1.147631644011818,7.393215566046645,1.2066707776736407
2009-03-01 16:00:00,4.3942,0.2579666666666667,240.40816666666666,18.433333333333334,36.46666666666667,0.0,6.25,1,Normal,1.0858947166360826,8.200922732714798,2.5683438030174135
2009-03-01 17:00:00,1.3540333333333334,0.20273333333333332,239.58766666666668,5.73,0.45,0.5333333333333333,0.0,1,Normal,1.0125297245908036,0.3976655533106513,0.8318909723055093
2009-03-01 18:00:00,1.6993666666666667,0.14603333333333335,239.50716666666668,7.163333333333333,6.516666666666667,0.0,0.0,1,Normal,1.042227224692324,1.2166448367643248,0.510737273743048
2009-03-01 19:00:00,1.7948333333333333,0.22473333333333334,238.26383333333334,7.763333333333334,7.65,0.5333333333333333,2.75,1,Normal,1.011946631082696,2.0614771420263787,1.1524920607699023
2009-03-01 20:00:00,3.3943,0.06326666666666667,237.08216666666667,14.32,8.066666666666666,0.0,17.233333333333334,1,Normal,1.1516759655468305,4.575845135360561,-1.8307624978046448
2009-03-01 21:00:00,2.4389,0.127,239.148,10.226666666666667,9.1,0.5333333333333333,7.916666666666667,1,Normal,1.073490080413276,2.882007382167041,-0.13158971292017752
2009-03-01 22:00:00,0.5611333333333334,0.07733333333333332,243.27033333333333,2.36,0.0,0.0,0.0,1,Normal,1.0666518574183348,-1.5710198388785672,-0.11126645904183374
2009-03-01 23:00:00,0.37876666666666664,0.09866666666666667,244.7235,1.6533333333333333,0.0,0.5,0.0,1,Normal,1.0349861638638038,-1.8716689128848967,0.28875464993255767
2009-03-02 00:00:00,0.35096666666666665,0.05826666666666667,243.42216666666667,1.5466666666666666,0.0,0.016666666666666666,0.0,1,Normal,1.0453962725011272,-1.9177095863306213,-0.24125749136747965
2009-03-02 01:00:00,0.33576666666666666,0.06933333333333333,243.99366666666668,1.49,0.0,0.18333333333333332,0.0,1,Normal,1.0743074257741707,-1.9565597356195046,-0.07426451864519013
2009-03-02 02:00:00,0.35233333333333333,0.08963333333333333,244.2625,1.53,0.0,0.35,0.0,1,Normal,1.0431797277295072,-1.8943555366226488,0.15958215070396947
2009-03-02 03:00:00,0.8287,0.0635,243.01466666666664,3.453333333333333,0.0,0.0,8.45,1,Normal,1.0058327491143246,-0.7770485877044712,-0.8677673748655497
2009-03-02 04:00:00,0.34886666666666666,0.08593333333333333,242.93366666666668,1.5533333333333335,0.0,0.5166666666666667,0.0,1,Normal,1.0559589861504801,-1.7399481578650982,0.0720864251666905
2009-03-02 05:00:00,0.33490000000000003,0.0653,242.85,1.4766666666666666,0.0,0.0,0.0,1,Normal,1.043191104130298,-1.8519316614215426,-0.20356400138333886
2009-03-02 06:00:00,0.7596666666666666,0.08776666666666667,242.876,3.2866666666666666,0.0,0.5166666666666667,0.0,1,Normal,1.0974290905004158,-1.1781938896151607,-0.004956099769040327
2009-03-02 07:00:00,2.203033333333333,0.0661,241.2335,9.123333333333333,0.0,0.0,17.416666666666668,1,Normal,1.122494468977346,1.7387238085405372,-1.8281590230443732
2009-03-02 08:00:00,1.4174666666666667,0.0881,239.8765,5.909999999999999,0.0,0.08333333333333333,17.65,1,Normal,1.0009036340465094,0.9501974054825422,-1.5202850176147495
2009-03-02 09:00:00,1.4470333333333334,0.08663333333333334,240.15883333333335,6.016666666666667,0.0,0.43333333333333335,17.683333333333334,1,Normal,1.0492713788979013,0.9744102580277244,-1.4775112330448117
2009-03-02 10:00:00,1.6137666666666668,0.07516666666666666,240.81066666666666,6.81,0.0,0.0,17.766666666666666,1,Normal,1.0589088063465626,1.0754270385588365,-1.6587496015236924
2009-03-02 11:00:00,0.9443333333333332,0.1624,241.30833333333334,4.26,0.0,0.5166666666666667,3.7,1,Normal,1.048478263115943,-0.2801755830997667,0.349293038494964
2009-03-02 12:00:00,0.7537333333333333,0.1114,243.6055,3.5933333333333333,0.0,0.0,0.0,1,Normal,1.0600932778976169,-1.1760698356415975,0.18719832462533453
2009-03-02 13:00:00,0.7188666666666667,0.0692,242.55966666666666,3.29,0.0,0.3,0.0,1,Normal,1.08746710520701,-1.241777557991205,-0.22965347746405784
2009-03-02 14:00:00,0.6749333333333334,0.07773333333333333,244.16533333333334,3.1,0.0,0.21666666666666667,0.0,1,Normal,1.123703157629985,-1.4652935310763564,-0.05780865374102973
2009-03-02 15:00:00,1.5749666666666668,0.0803,243.17066666666668,6.833333333333333,15.383333333333333,0.0,0.0,-1,Anomalia,1.8164466143118152,1.277999587960168,0.6668702937243146
2009-03-02 16:00:00,1.9743666666666668,0.14796666666666666,242.862,8.336666666666666,10.616666666666667,0.5333333333333333,12.65,1,Normal,1.206489058682065,2.3072685369006543,0.17435115057227257
2009-03-02 17:00:00,0.6303666666666667,0.12073333333333333,243.34233333333333,2.92,0.0,0.0,0.26666666666666666,1,Normal,1.138555827745858,-1.29072275461448,0.2772927403898866
2009-03-02 18:00:00,0.5396,0.09023333333333333,240.45583333333335,2.356666666666667,0.0,0.5,0.0,1,Normal,1.1537667227170263,-1.1857685060861334,-0.07040783424370323
2009-03-02 19:00:00,1.6762333333333332,0.12283333333333334,236.8046666666667,7.166666666666667,0.0,0.016666666666666666,2.8666666666666667,1,Normal,1.027989391041752,0.9858678677401204,-0.46629006668683126
2009-03-02 20:00:00,2.7013666666666665,0.09946666666666666,239.24116666666666,11.31,0.0,0.0,12.95,1,Normal,1.2610075286318687,2.5143356929973173,-1.4381521550681287
2009-03-02 21:00:00,1.5148000000000001,0.12656666666666666,242.24916666666667,6.276666666666667,0.0,0.48333333333333334,0.0,1,Normal,1.024764160606431,-0.005561844741127044,0.16976610760459632
2009-03-02 22:00:00,0.5556,0.09376666666666668,243.77183333333332,2.353333333333333,0.0,0.0,0.0,1,Normal,1.0752599818939954,-1.581225796094798,0.078203734622451
2009-03-02 23:00:00,0.3723666666666666,0.11773333333333333,244.83566666666667,1.6333333333333333,0.0,0.5,0.0,1,Normal,0.9808317094677017,-1.8311007617948274,0.48241636154020257
2009-03-03 00:00:00,0.31829999999999997,0.06823333333333334,246.273,1.4200000000000002,0.0,0.0,0.0,1,Normal,1.0035343573914504,-2.258747408099854,0.021257165620813086
2009-03-03 01:00:00,0.3262333333333334,0.0703,245.33783333333335,1.4233333333333333,0.0,0.0,0.0,1,Normal,1.0218709319079458,-2.1381242641875375,-0.012308693557353315
2009-03-03 02:00:00,0.9930666666666667,0.10333333333333333,246.6038333333333,4.0633333333333335,0.0,0.48333333333333334,10.65,1,Normal,1.030812004011827,-0.7077881688563484,-0.385917023630303
2009-03-03 03:00:00,0.3312666666666667,0.07066666666666667,246.4555,1.4466666666666665,0.0,0.0,0.0,1,Normal,1.000587360129667,-2.2592346682930455,0.053050537618220976
